date,sbi-sp_start_100,fang_start_100
2024-08-22,126.02759148996694,145.11393964278383
2024-08-23,125.74234442021628,140.82837199753644
2024-08-26,124.75567190686661,140.1765551221515
2024-08-27,125.56932590392975,139.9763908848286
2024-08-28,125.22796569145993,139.0089304044344
2024-08-29,124.73696687445823,137.17152535413672
2024-08-30,124.99415703697798,137.3485937179224
2024-09-02,127.41173902495811,140.95924861424757
2024-09-03,128.21136490613964,141.84459043317594
2024-09-04,124.12906376298218,135.31102443030179
2024-09-05,122.4549934206708,134.13056867173066
2024-09-06,121.68342409992611,135.22890576883597
2024-09-09,119.284546125712,129.13416136316977
2024-09-10,121.2485399350717,131.6644426195853
2024-09-11,120.56114195016158,132.3829809074112
2024-09-12,122.41290683800219,136.4786491480189
2024-09-13,122.3334118963016,137.25621022377334
2024-09-17,122.49707809807529,136.2194621227674
2024-09-18,123.29202778627588,137.44097721207146
2024-09-19,124.6387663325098,138.7856702935742
2024-09-20,126.02758993161206,142.45278176965715
2024-09-24,126.95347304573494,143.65120098542394
2024-09-25,126.95347304573494,143.96427838226236
2024-09-26,127.82324144584909,144.9625333607062
2024-09-27,129.14659929923522,145.6708068158489
2024-09-30,126.4624744953696,141.92670909464175
2024-10-01,128.23006832313578,143.81030589201396
2024-10-02,126.8880060165624,141.28515705194005
2024-10-03,129.7124150246455,145.19605830424965
2024-10-04,129.1185410008208,145.62974748511598
2024-10-07,131.84475116669756,150.05132416341613
2024-10-08,130.1613283779559,147.210531718333
2024-10-09,131.69978972291844,150.62102237733527
2024-10-10,133.6263732668591,153.13590638472593
2024-10-11,132.7004908253941,153.48491069595565
2024-10-15,135.52490001516597,154.83986861014165
2024-10-16,134.15010425868513,152.30188872921372
2024-10-17,135.0292247709194,152.66629028946826
2024-10-18,135.48748965453146,153.52597002668858
2024-10-21,135.37526130222594,154.81677273660438
2024-10-22,136.34322961810477,157.13662492301376
2024-10-23,136.8201991382778,158.07842332169986
2024-10-24,136.8435803421085,155.95873537261343
