date,rakuten-bull_start_100,sbi-bull_start_100
2024-09-03,131.10145668285202,127.64263207258517
2024-09-04,105.14694607717863,102.32303239467086
2024-09-05,100.37822642473806,97.69157679354828
2024-09-06,97.42397137745975,94.8206587421175
2024-09-09,95.99795553283926,93.46190335571424
2024-09-10,95.00638895987733,92.46110020991478
2024-09-11,90.38078200868898,88.02688312743277
2024-09-12,102.26424738052644,99.59821761582734
2024-09-13,98.18553539483771,95.62422383340142
2024-09-17,94.88372093023256,92.43918461710759
2024-09-18,96.80040889343215,94.309299575692
2024-09-19,104.90161001788908,102.24998227415598
2024-09-20,112.73703041144903,109.87654362453117
2024-09-24,116.47329414771275,113.51450104566756
2024-09-25,114.3572706363404,111.45445236728591
2024-09-26,127.42141579350881,124.20191380963972
2024-09-27,144.27293636595962,140.63846843217408
2024-09-30,114.61282903143368,111.9585071695917
2024-10-01,125.29516994633273,122.34641043914658
2024-10-02,111.21901354459493,108.56892488024548
2024-10-03,122.03935599284436,119.05909976794501
2024-10-04,121.49246102734475,118.52582453535643
2024-10-07,132.50702785586506,129.24245785706168
2024-10-08,126.578073089701,123.4640960647751
2024-10-09,131.17812420138003,127.93483963168516
2024-10-10,131.4643496038845,128.21243520541478
2024-10-11,135.78839764886277,132.42749850450264
2024-10-15,140.18911321236902,136.72291817026968
2024-10-16,129.30232558139534,126.11586120703579
2024-10-17,128.02453360592895,124.87398823246122
2024-10-18,126.76207513416816,123.6394202990611
2024-10-21,126.8898543317148,123.77091329533756
2024-10-22,118.64554050600562,115.72065382343841
2024-10-23,113.8665985177613,111.0599767177425
2024-10-24,115.0268336314848,112.19227316197151
2024-10-25,113.06414515716841,110.29293763385328
2024-10-28,121.45157168412983,118.50391044723388
2024-10-29,125.49450549450549,122.42676791051166
2024-10-30,132.6501405571173,129.43969760736073
2024-10-31,126.47073856376181,123.39835083455053
2024-11-01,113.26859187324303,110.59244758389441
2024-11-05,120.13800153335038,117.29125663671951
2024-11-06,134.0608228980322,130.82767283866633
2024-11-07,127.41630462560695,124.27496606164881
2024-11-08,131.08612317914643,127.8179571088405
2024-11-11,131.78124201380015,128.49733511446541
2024-11-12,129.77255302836699,126.54686378497615
2024-11-13,119.05954510605675,116.07860476567846
2024-11-14,118.12420138001534,115.17276796159877
2024-11-15,119.30488116534627,116.32697991781968
2024-11-18,113.87682085356504,111.00884076459991
2024-11-19,115.91106567850753,112.98853246761314
2024-11-20,116.16662407360081,113.23690724933941
2024-11-21,110.98901098901099,108.18905844246704
2024-11-22,114.7406082289803,111.8416259988714
2024-11-25,119.8517761308459,116.84564402931292
2024-11-26,116.51418349092768,113.60216435576575
2024-11-27,111.4643496038845,108.67850341385979
2024-11-28,114.980833120368,112.09730742711285
2024-11-29,112.27702530028112,109.46015325345171
2024-12-02,116.0644007155635,113.14924720369454
2024-12-03,124.9118323536928,121.73278190984851
2024-12-04,126.55762841809353,123.34721667147075
2024-12-05,128.213646818298,124.96165165076395
2024-12-06,123.1791464349604,120.03068487048907
2024-12-09,125.61717352415027,122.40485340740821
2024-12-10,128.36698185535397,125.08583794964932
2024-12-11,128.3772041911577,125.07853293671305
2024-12-12,133.95348837209303,130.5281645916351
2024-12-13,129.01098901098902,125.70677529090497
2024-12-16,128.85765397393305,125.56067259132313
2024-12-17,128.0143112701252,124.74249790340373
2024-12-18,125.21850242780475,122.01037773492354
2024-12-19,123.5778175313059,120.41785802130265
2024-12-20,118.63020700230003,115.56724727759611
2024-12-23,124.95272169690774,121.72547687193243
2024-12-24,123.99182213135703,120.7904194935001
2024-12-25,125.07538972655252,121.84235909878507
2024-12-26,129.0416560184002,125.70677593641244
2024-12-27,139.4633273703041,135.86822031584438
2024-12-30,134.5208280092001,131.0541361749312
2025-01-06,126.38384870943011,123.0988434424342
2025-01-07,135.49194991055455,131.92344746613009
2025-01-08,134.89905443393815,131.3463417490171
2025-01-09,129.09787886532072,125.70677641187626
2025-01-10,124.74827498083312,121.49171254855176
2025-01-14,114.52082800920009,111.52020248643335
2025-01-15,113.11525683618706,110.16144703055078
2025-01-16,116.68796319959111,113.63138609728858
2025-01-17,114.106823409149,111.11111467773782
2025-01-20,119.6882187579862,116.53883040752109
2025-01-21,120.34244824942499,117.18168190381503
2025-01-22,128.58676207513417,125.19541605140854
2025-01-23,132.9210324559162,129.41047904362327
2025-01-24,133.63148479427548,130.1044673254857
2025-01-27,126.98696652185023,123.69055777960381
2025-01-28,121.26245847176081,118.14596030797449
2025-01-29,128.17275747508305,124.86668498987639
2025-01-30,125.80117556861742,122.56556679887196
2025-01-31,128.68387426526962,125.37804454184696
2025-02-03,114.34193713263481,111.38870962905108
2025-02-04,116.48862765141834,113.47067377295346
2025-02-05,116.0950677229747,113.09080686365702
2025-02-06,120.62356248402759,117.4884989538638
2025-02-07,117.31663685152056,114.26693376553911
2025-02-10,116.26884743163812,113.25152008401038
2025-02-12,119.36110401226681,116.26123585600301
2025-02-13,125.13161257347303,121.87888576357638
2025-02-14,120.61334014822387,117.47388910396606
2025-02-17,121.79913110145668,118.62810060762368
2025-02-18,123.00025555839508,119.7969219298525
2025-02-19,121.3800153335037,118.2190131787458
2025-02-20,115.24661385126502,112.25071684089576
2025-02-21,116.26373626373628,113.23691010629464
2025-02-25,109.16432404804497,106.35547250516939
2025-02-26,108.91898798875543,106.11440293697028
2025-02-27,109.88499872220802,107.06407060262259
2025-02-28,95.21594684385381,92.7898347582216
2025-03-03,103.53692818809097,100.81817921110385
2025-03-04,97.66419626884743,95.09095251193264
2025-03-05,98.33887043189368,95.74110932335677
2025-03-06,102.05980066445181,99.36445649838763
2025-03-07,90.7794531050345,88.29717576576681
2025-03-10,94.06593406593406,91.48952042184901
2025-03-11,90.62100690007668,88.14376787282129
2025-03-12,90.93789930999233,88.45058398865908
2025-03-13,90.50856120623563,88.03419136595654
2025-03-14,94.2550472783031,91.66484378541459
2025-03-17,97.97597751086123,95.26627574932944
2025-03-18,102.71403015589063,99.87581643045789
2025-03-19,101.3084589828776,98.5024510451931
2025-03-21,100.13800153335038,97.37015453515897
2025-03-24,99.55532839253769,96.80765883682791
2025-03-25,102.18757986199847,99.36445656320984
2025-03-26,104.75338614873499,101.85550759093647
2025-03-27,100.11244569384104,97.34093333422096
2025-03-28,95.48172757475083,92.84827449825332
2025-03-31,80.4293381037567,78.34758009662823
2025-04-01,80.04088934321493,77.96771342148132
2025-04-02,81.39023766930744,79.28994292372793
2025-04-03,72.42013800153335,70.63335715650642
2025-04-04,62.7906976744186,61.21703713557608
2025-04-07,40.60311781242014,39.39659706035615
2025-04-08,52.71658573984155,51.347799037516964
2025-04-09,44.04293381037567,42.92497771325958
2025-04-10,60.65422949143879,59.10585325886433
2025-04-11,52.307692307692314,50.90218601983487
2025-04-14,56.733963710707904,55.10994447312595
2025-04-15,58.07820086889854,56.424868850453635
2025-04-16,54.90416560184001,53.320186364234466
2025-04-17,58.456427293636594,56.775515729270495
2025-04-18,61.36979299769998,59.60260314031084
2025-04-21,57.07130079223103,55.416760599875346
2025-04-22,57.20930232558139,55.5555579726414
2025-04-23,61.79401993355482,60.00438594397674
2025-04-24,62.6271403015589,60.81525581347452
2025-04-25,68.4180935343726,66.42559999659314
2025-04-28,69.48121645796064,67.45562391314832
2025-04-30,70.4676718630207,68.41990205698676
2025-05-01,74.8479427549195,72.65688112215598
2025-05-02,77.12752363915155,74.87033740367072
2025-05-07,76.84640940454895,74.60004724990635
2025-05-08,80.07666751852798,77.74125531147328
2025-05-09,83.57270636340404,81.1454484824061
2025-05-12,85.27983644262714,82.81101967159385
2025-05-13,90.13033478149757,87.52283253705568
2025-05-14,89.52210580117557,86.92381139229055
2025-05-15,85.19294658829543,82.73066323120383
2025-05-16,85.78073089700997,83.29315893819238
2025-05-19,82.06491183235369,79.69172683322805
2025-05-20,83.3989266547406,80.97743091734012
2025-05-21,80.8177868642985,78.47176894614553
2025-05-22,78.56887298747763,76.28753315321333
2025-05-23,80.11244569384104,77.79239094957292
2025-05-26,83.80782008688985,81.37921295036726
2025-05-27,86.0005111167902,83.51231267334035
2025-05-28,84.83005366726297,82.38001682782074
2025-05-29,91.7301303347815,89.06421606120657
2025-05-30,87.10452338359315,84.57155782621058
2025-06-02,82.44313825709175,80.08620461674367
2025-06-03,82.62714030155891,80.2688331977517
2025-06-04,85.1827242524917,82.75257966306475
2025-06-05,82.66802964477384,80.30535914035966
2025-06-06,85.0345003833376,82.60647708438302
2025-06-09,88.34653718374649,85.80612662943776
2025-06-10,89.57832864809609,87.04799955820687
2025-06-11,91.6841298236647,89.10074285130861
2025-06-12,88.82187579861998,86.31748601772115
2025-06-13,85.12650140557118,82.7233588288717
2025-06-16,90.73856376181958,88.15838029025839
2025-06-17,92.25146946077179,89.63401757557928
2025-06-18,95.75773064145157,93.03821089861887
2025-06-19,92.1441349348326,89.53174586945892
2025-06-20,90.49322770253004,87.93922590401222
2025-06-23,90.99412215691287,88.4213650215226
2025-06-24,95.1750575006389,92.46841001434404
2025-06-25,96.43240480449784,93.68836794008169
2025-06-26,102.47891643240482,99.57630711164406
2025-06-27,110.05877843087146,106.96910507543258
2025-06-30,113.8665985177613,110.70202946845305
2025-07-01,106.37873754152824,103.4261142271925
2025-07-02,105.22361359570662,102.30112356047589
2025-07-03,104.42627140301559,101.5267787349433
2025-07-04,104.99361104012266,102.07466393531529
2025-07-07,102.36647073856375,99.52517159361553
2025-07-08,105.48939432660363,102.55680286927007
2025-07-09,105.25939177101968,102.33764923721873
2025-07-10,103.43470483005366,100.56980625832898
2025-07-11,101.97291081012013,99.15260973657269
2025-07-14,100.85356503961155,98.0641441157197
2025-07-15,103.6084845387171,100.73782377937715
2025-07-16,102.8213646818298,99.97078483417798
2025-07-17,106.62407360081778,103.65987874430907
2025-07-18,105.47406082289802,102.54949796497215
2025-07-22,104.55405060056222,101.6509664422679
2025-07-23,121.16023511372349,117.80992757040798
2025-07-24,129.34321492461027,125.78713582531708
2025-07-25,122.60669562995143,119.2198183949185
2025-07-28,116.84640940454894,113.61677901891241
2025-07-29,115.58906210069,112.41873666703736
2025-07-30,113.76948632762587,110.65089357520512
2025-07-31,120.28622540250447,116.94792085164072
2025-08-01,116.04395604395606,112.81321424565967
2025-08-04,109.42499361104012,106.39930468776552
2025-08-05,113.26859187324303,110.11031346857503
2025-08-06,115.1750575006389,111.96581759613429
2025-08-07,117.48530539228214,114.21579981184118
2025-08-08,127.62075134168158,124.0412071377068
2025-08-12,138.34398159979554,134.48755198809715
2025-08-13,148.53053922821366,144.33487579122178
2025-08-14,137.51086123179147,133.66207237125633
2025-08-15,149.33810375670842,145.08730448782205
2025-08-18,152.9925888065423,148.6376009847504
2025-08-19,150.58011755686175,146.2999581111751
2025-08-20,141.05801175568618,137.0662655149799
2025-08-21,136.68285203168924,132.82198119005545
2025-08-22,136.1257347303859,132.28870624845663
2025-08-25,138.87554306158958,134.94047040604468
2025-08-26,132.31791464349604,128.5776966222472
2025-08-27,134.99616662407362,131.18563032817445
2025-08-28,140.86378737541528,136.86902605842732
2025-08-29,137.49552772808588,133.58171537138784
2025-09-01,131.39279325325836,127.66455566258807
2025-09-02,132.71658573984155,128.95756526195882
2025-09-03,128.1216457960644,124.50873688210132
2025-09-04,136.23306925632508,132.40558897081067
2025-09-05,142.2540250447227,138.26430854515598
2025-09-08,150.45744952721697,146.3730097245325
2025-09-09,149.16943521594683,145.028864912502
2025-09-10,153.575261947355,149.331589978458
2025-09-11,161.56912854587273,157.1115597387415
2025-09-12,166.44007155635063,161.8525927299609
2025-09-16,169.00587784308715,164.3436433253047
2025-09-17,168.5100945566062,163.8688101669542
2025-09-18,178.41553795042165,173.52620054862615
2025-09-19,170.17633529261437,165.49055098888238
2025-09-22,179.8517761308459,174.8557357400912
2025-09-24,181.53846153846155,176.50669562003142
2025-09-25,182.21824686940965,177.16415835027865
2025-09-26,175.1290569895221,170.29733049351094
2025-09-29,176.463071811909,171.59034022285582
2025-09-30,174.10682340914897,169.3038320191536
2025-10-01,166.6189624329159,162.02061141890113
2025-10-02,175.2057245080501,170.31194005857603
2025-10-03,189.68566317403526,184.36702147411884
2025-10-06,229.59877331970353,223.0842416336307
2025-10-07,224.5284947610529,218.1459707813441
2025-10-08,220.874009711219,214.60297917441542
2025-10-09,241.7071300792231,234.7578493155688
2025-10-10,216.68285203168924,210.46827160420247
2025-10-14,200.5213391259903,194.71109300162547
2025-10-15,219.37132634807054,212.85705117481405
2025-10-16,231.57168412982367,224.68406582350946
2025-10-17,213.63659596217735,207.19557035711472
2025-10-20,247.54919499105546,239.83491865510334
2025-10-21,244.3240480449783,236.70101495983062
2025-10-22,247.77408637873754,240.03215805057346
2025-10-23,234.0148223869154,226.66375903367316
2025-10-24,247.4214157935088,239.6157659525498
2025-10-27,274.9194991055456,266.1114949269423
2025-10-28,271.8783542039356,263.1748295080209
2025-10-29,292.00613340148226,282.53344098522365
2025-10-30,295.18527983644265,285.60890225038
2025-10-31,319.93355481727576,309.53322326846353
2025-11-04,294.72016355737287,285.2582566675715
2025-11-05,270.41144901610016,261.8672108396287
2025-11-06,277.88397648862764,269.12851625431233
2025-11-07,264.9680552006133,256.57829190767274
2025-11-10,281.71224124712495,272.69342277906605
2025-11-11,284.29849220546896,275.2063908396073
2025-11-12,283.3427038078201,274.278639823384
2025-11-13,287.6309736774853,278.4279572572825
2025-11-14,264.25760286225403,255.76012099492317
2025-11-17,262.8826986966522,254.43789232140358
2025-11-18,223.23025811397903,215.90329897311625
2025-11-19,226.0107334525939,218.58428466521386
2025-11-20,251.6125734730386,243.21720345699083
2025-11-21,226.83874265269614,219.36593328359453
2025-11-25,223.2251469460772,215.89599417627733
2025-11-26,244.77383082034243,236.5914452213044
2025-11-27,254.29082545361615,245.77400163634576
2025-11-28,256.90263225146947,248.29427393194558
2025-12-01,236.04395604395606,228.16131783251728
2025-12-02,235.42039355992844,227.56229626384027
