date,rakuten-vti_start_100,fang_start_100
2025-11-05,160.2542052938462,221.66392937795112
2025-11-06,161.51264734258987,223.0060562512831
2025-11-07,158.84894500608246,218.61784027920345
2025-11-10,159.90603632702712,219.3209813180045
2025-11-11,162.69977767523804,225.23609115171422
2025-11-12,163.01438818742398,224.75107780743176
2025-11-13,163.8659339737405,224.61506877437895
2025-11-14,160.66529636310247,219.5262779716691
2025-11-17,160.593984647007,219.45699035105724
2025-11-18,159.58303620118292,218.8513652227469
2025-11-19,158.70212676706237,216.0670293574215
2025-11-20,161.01346532992156,219.98049681790187
2025-11-21,158.65178908511263,215.5127283925272
2025-11-25,162.23834892403204,222.51591049065902
2025-11-26,163.4590377113134,223.30373639909672
2025-11-27,164.08825873568523,222.98039416957502
2025-11-28,164.84332396493141,224.00431122972697
2025-12-01,164.95658374931836,224.86655717511806
2025-12-02,163.97080414446913,223.73742557996303
2025-12-03,164.31477830445908,225.27715048244713
2025-12-04,164.47837577079576,223.0419831656744
2025-12-05,164.5454926800621,222.7032436871279
2025-12-08,164.89785645371032,223.70406487374254
2025-12-09,165.25022022735854,224.62276739889137
2025-12-10,165.984311422459,226.3498254978444
2025-12-11,166.13532446830823,224.49958940669265
2025-12-12,166.52124669658963,223.339663313488
2025-12-15,164.94819413566003,218.52032436871278
2025-12-16,163.6729728595998,211.9380004105933
2025-12-17,162.7501153571878,212.40761650585097
2025-12-18,161.9279332186753,209.55142681174297
2025-12-19,163.42547925668023,212.18435639499077
2025-12-22,166.75196107219264,217.1448367891603
2025-12-23,166.9323377658459,216.24409772120714
2025-12-24,166.9239481521876,217.5425990556354
2025-12-25,167.1714417551072,217.3142065284336
2025-12-26,167.800662779479,218.13282693492098
2025-12-29,167.65384454045892,217.9352289057688
2025-12-30,167.12110407315743,216.5597413262164
2026-01-05,166.86102604975042,212.35885855060565
2026-01-06,167.49024707412224,212.87466639293783
2026-01-07,168.6102604975041,213.8164647916239
2026-01-08,168.2411174965393,215.72572367070416
2026-01-09,168.59767607701664,213.90114966126052
2026-01-13,171.2571836066949,217.27058098952986
2026-01-14,171.97030076764966,218.38174912748923
2026-01-15,170.56084567305675,213.69585300759599
2026-01-16,171.29074206132807,213.9601724491891
2026-01-19,169.87709215990603,211.7917265448573
2026-01-20,170.5650404798859,212.646273865736
2026-01-21,167.25953269851922,206.72603161568466
2026-01-22,169.26045555602164,206.86973927324982
2026-01-23,170.53148202525276,209.2486142475878
2026-01-26,166.32828558244893,206.44118250872512
2026-01-27,166.48349343512731,207.72941901047014
2026-01-28,165.07403834053443,207.43173886265654
2026-01-29,165.7200385922228,206.9723876000821
2026-01-30,165.88783086538865,205.88688154383084
2026-02-02,166.80649356097152,206.24871689591458
2026-02-03,168.0775200302026,206.76452473824676
2026-02-04,167.28889634632324,204.1341613631698
2026-02-05,167.3308444146147,200.1514062820776
2026-02-06,165.1453500566299,195.3038390474235
2026-02-09,168.7864423843282,198.8272428659413
2026-02-10,168.76127354335333,201.0649763908848
2026-02-12,165.1285708293133,194.48521864093615
2026-02-13,162.08314107135365,188.88061999589408
2026-02-16,162.53618020890138,188.34941490453704
2026-02-17,162.80045303913755,188.65479367686305
2026-02-18,162.8969335962079,189.1552042701704
2026-02-19,165.40123327320777,192.75559433381235
2026-02-20,165.47254498930323,192.94805994662286
2026-02-24,164.31897311128822,189.1218435639499
2026-02-25,166.69742858341374,191.3775405460891
2026-02-26,168.34179286043877,196.23024019708478
2026-02-27,167.3014807668107,194.63149250667215
2026-03-02,167.23855866437353,195.91459659207555
