date,invesco_start_100,orcan_start_100
2024-10-28,132.45271392110254,132.49863095534425
2024-10-29,132.64517301253844,132.5434360531687
2024-10-30,132.59018495606608,132.9217902125753
2024-10-31,132.24650854485625,132.538457708966
2024-11-01,128.87848355946772,129.24777219096927
2024-11-05,129.88201778104573,130.00945885398517
2024-11-06,131.75161487655643,131.68716085030118
2024-11-07,135.40832692929314,135.0525215313387
2024-11-08,134.6522393297184,134.95793299148704
2024-11-11,134.54226345976826,134.9479763030816
2024-11-12,135.07839823458383,135.68477124508388
2024-11-13,133.8274182775576,135.58520436102953
2024-11-14,133.9511417257552,136.01334196246327
2024-11-15,134.32231230240876,136.35186936824812
2024-11-18,130.6655995792291,132.96659531039975
2024-11-19,131.0917575923208,133.6884552197939
2024-11-20,131.0917575923208,134.47005525962066
2024-11-21,131.14674534096048,134.5098820132424
2024-11-22,131.72412151025895,134.49494698063424
2024-11-25,132.4252205125149,134.98780305670334
2024-11-26,133.43066297201275,135.09234828496042
2024-11-27,132.41125537551983,134.30576990093095
2024-11-28,131.76888865231658,133.2204908647384
2024-11-29,131.05670020986187,132.35425897346542
2024-12-02,131.14048737944003,132.5434360531687
2024-12-03,131.01480758195507,132.78737491910192
2024-12-04,131.00084271361493,132.9516602777916
2024-12-05,131.5873505165533,134.1564195748494
2024-12-06,130.9729125944308,133.87265395529445
2024-12-09,130.8472322972343,133.94732911833523
2024-12-10,132.60675727396472,134.93304127047344
2024-12-11,131.72699498170905,134.69905909294567
2024-12-12,132.45314794516543,135.99342858565242
2024-12-13,132.2716089851233,135.84407825957086
2024-12-16,133.68202247444776,136.44645790809977
2024-12-17,134.07302768516305,137.02394583561508
2024-12-18,132.29953783027952,135.9336884552198
2024-12-19,130.8053375890567,133.7432170060238
2024-12-20,131.62924247698226,135.6100960820431
2024-12-23,131.0846278025262,135.53044257479962
2024-12-24,132.36184038674986,136.90944391895258
2024-12-25,133.41199393390474,137.99970129934783
2024-12-26,133.42618496769947,138.1241599044158
2024-12-27,134.24927776014673,138.77632299497188
2024-12-30,133.88030570265795,137.83043759645543
2025-01-06,132.71662210189962,136.77005028127644
2025-01-07,133.710009999831,138.24364016528102
2025-01-08,133.19912544522325,136.99407577039878
2025-01-09,133.52552457416175,137.15338278488576
2025-01-10,133.41199449689253,136.89948723054712
2025-01-14,130.92852488285308,134.27092149151193
2025-01-15,132.06382576139106,135.117240005974
2025-01-16,132.04963418267474,135.7644247523274
2025-01-17,131.86514763875812,134.92308458206801
2025-01-20,133.44037704481528,136.7551152486683
2025-01-21,133.92288010096033,137.1434260964803
2025-01-22,135.12913687431768,137.82048090805
2025-01-23,136.30701161654454,139.24428735002738
2025-01-24,137.1143294218769,139.692338328272
2025-01-27,136.36467739291223,139.0551102703241
2025-01-28,135.8601035409165,137.12351271966944
2025-01-29,135.77360548879514,138.57718922686314
2025-01-30,134.69237645469326,137.53671528849506
2025-01-31,135.2978644822651,137.92502613630705
2025-02-03,135.74477227035106,137.9947229551451
2025-02-04,134.82212319791586,136.84970378851992
2025-02-05,133.81297556111573,136.90944391895258
2025-02-06,133.89947360664823,136.2423457957883
2025-02-07,133.13540437940134,135.69970627769203
2025-02-10,132.14067255474828,135.24667695524468
2025-02-12,134.69237501211674,137.20814457111567
2025-02-13,135.81685430490543,138.31333698411908
2025-02-14,135.60060806764972,138.2635535420919
2025-02-17,134.98070310783802,137.69104395877932
2025-02-18,134.85095560658968,137.6313038283467
2025-02-19,135.78802141200433,138.3780554587544
2025-02-20,134.7212082533018,137.3276248319809
2025-02-21,133.3228182781775,135.81918653855726
2025-02-25,132.0253432755734,134.00706924876786
2025-02-26,131.4830544590827,132.3990640712899
2025-02-27,131.86412259200765,133.0064220640215
2025-02-28,131.84946589478156,131.3884601981381
2025-03-03,133.46167633492453,133.36486284661723
2025-03-04,132.02534442419017,130.98521431771792
2025-03-05,131.21923991924626,130.22850599890475
2025-03-06,132.6702294694633,131.637377408274
2025-03-07,130.7355777885455,129.0386817344551
2025-03-10,130.82351707494496,128.84950465475183
2025-03-11,127.07146459112109,125.28998854980833
2025-03-12,127.2913109320102,125.64842933240404
2025-03-13,128.02413337361133,126.46985612585253
2025-03-14,127.0128374578185,125.13565987952407
2025-03-17,128.81558146499228,127.85881415841092
2025-03-18,131.0140499425832,129.54149449892967
2025-03-19,131.23389675894887,129.07353014387414
2025-03-21,130.2372579904196,129.1183352416986
2025-03-24,130.22260108940534,129.5016677453079
2025-03-25,132.0563019976736,132.0456016328969
2025-03-26,131.26617084649394,131.65729078508488
2025-03-27,131.0127326251172,130.7860805496092
2025-03-28,131.14690538485326,130.79105889381194
2025-03-31,128.32926658142182,127.34106636132823
2025-04-01,127.94165444817598,127.42569821277444
2025-04-02,128.67215267724637,128.10773136854684
2025-04-03,127.9416538453456,127.02743067655697
2025-04-04,122.44055039320689,120.93891571663265
2025-04-07,115.43372460221259,113.93936376761089
2025-04-08,114.49451195403364,113.64066311544781
2025-04-09,112.92915787088464,111.04196744162891
2025-04-10,119.23530047446427,119.13177677104596
2025-04-11,116.47729497095554,115.11923134365509
2025-04-14,117.38669145144127,116.64260466968686
2025-04-15,119.4887396307299,118.29541494498929
2025-04-16,119.71236161206143,118.00169263702894
2025-04-17,118.51971044977063,116.09000846318513
